imgName,Vpresent,Vpl,Vpr,Vpc,safeToAcc
004222.jpg,0,0,0,0,0.5
004223.jpg,0,0,0,0,0.5
004224.jpg,0,0,0,0,0.5
004225.jpg,0,0,0,0,0.5
004226.jpg,0,0,0,0,0.5
004227.jpg,0,0,0,0,0.5
004228.jpg,0,0,0,0,0.5
004229.jpg,0,0,0,0,0.5
004230.jpg,0,0,0,0,0.5
004231.jpg,0,0,0,0,0.5
004232.jpg,0,0,0,0,0.5
004233.jpg,0,0,1,0,0.5
004234.jpg,0,0,1,0,0.5
004235.jpg,0,0,1,0,0.5
004236.jpg,0,0,1,0,0.5
004237.jpg,0,0,1,0,0.5
004238.jpg,0,0,1,0,0.5
004239.jpg,0,0,1,0,0.5
004240.jpg,0,0,1,0,0.5
004241.jpg,0,0,1,0,0.5
004242.jpg,0,0,1,0,0.5
004243.jpg,0,0,1,0,0.5
004244.jpg,0,0,1,0,0.5
004245.jpg,0,0,1,0,0
004246.jpg,0,0,1,0,0
004247.jpg,0,0,1,0,0
004248.jpg,0,0,1,0,0
004249.jpg,0,0,1,0,0
004250.jpg,0,0,1,0,0
004251.jpg,0,0,1,0,0
004252.jpg,0,0,1,0,0
004253.jpg,0,0,1,0,0
004254.jpg,0,0,1,0,0
004255.jpg,0,0,1,0,0
004256.jpg,0,0,1,0,0
004257.jpg,0,0,1,0,0
004258.jpg,0,0,1,0,0
004259.jpg,0,0,1,0,0
004260.jpg,0,0,1,0,0
004261.jpg,0,0,1,0,0
004262.jpg,0,0,1,0,0
004263.jpg,0,0,1,0,0
004264.jpg,0,0,1,0,0
004265.jpg,0,0,1,0,0
004266.jpg,0,0,1,0,0
004267.jpg,0,0,1,0,0
004268.jpg,0,0,1,0,0
004269.jpg,0,0,1,0,0
004270.jpg,0,0,1,0,0
004271.jpg,0,0,1,0,0
004272.jpg,0,0,1,0,0
004273.jpg,0,0,1,0,0
004274.jpg,0,0,1,0,0
004275.jpg,0,0,1,0,0
004276.jpg,0,0,1,0,0
004277.jpg,0,0,1,0,0
004278.jpg,0,0,1,0,0
004279.jpg,0,0,1,0,0
004280.jpg,0,0,1,0,0
004281.jpg,0,0,1,0,0
004282.jpg,0,0,1,0,0
004283.jpg,0,0,1,0,0
004284.jpg,0,0,1,0,0
004285.jpg,0,0,1,0,0
004286.jpg,0,0,1,0,0
004287.jpg,0,0,1,0,0
004288.jpg,0,0,1,0,0
004289.jpg,0,0,1,0,0
004290.jpg,0,0,1,0,0
004291.jpg,0,0,1,0,0
004292.jpg,0,0,1,0,0
004293.jpg,0,0,1,0,0
004294.jpg,0,0,1,0,0
004295.jpg,0,0,1,0,0
004296.jpg,0,0,1,0,0
004297.jpg,0,0,1,0,0
004298.jpg,0,0,1,0,0
004299.jpg,0,0,1,0,0
004300.jpg,0,0,1,0,0
004301.jpg,0,0,1,0,0
004302.jpg,0,0,1,0,0
004303.jpg,0,0,1,0,0
004304.jpg,0,0,1,0,0
004305.jpg,0,0,1,0,0
004306.jpg,0,0,1,0,0
004307.jpg,0,0,1,0,0
004308.jpg,0,0,1,0,0
004309.jpg,0,0,1,0,0
004310.jpg,0,0,1,0,0
004311.jpg,0,0,1,0,0
004312.jpg,1,1,1,1,0
004313.jpg,1,1,1,1,0
004314.jpg,1,1,1,1,0
004315.jpg,1,1,1,1,0
004316.jpg,1,1,1,1,0
004317.jpg,1,1,1,1,0
004318.jpg,1,1,1,1,0
004319.jpg,1,1,1,1,0
004320.jpg,1,1,1,1,0
004321.jpg,1,1,1,1,0
004322.jpg,1,1,1,1,0
004323.jpg,1,1,1,1,0
004324.jpg,1,1,1,1,0
004325.jpg,1,1,1,1,0
004326.jpg,1,1,1,1,0
004327.jpg,1,1,1,1,0
004328.jpg,1,1,1,1,0
004329.jpg,1,1,1,1,0
004330.jpg,1,1,1,1,0
004331.jpg,1,1,1,1,0
004332.jpg,1,1,1,1,0
004333.jpg,1,1,1,1,0
004334.jpg,1,1,1,1,0
004335.jpg,1,1,1,1,0
004336.jpg,1,1,1,1,0
004337.jpg,1,1,1,1,0
004338.jpg,1,1,1,1,0
004339.jpg,1,1,1,1,0
004340.jpg,1,1,1,1,0
004341.jpg,1,1,1,1,0
004342.jpg,1,1,1,1,0
004343.jpg,1,1,1,1,0
004344.jpg,1,1,1,1,0
004345.jpg,1,1,1,1,0
004346.jpg,1,1,1,1,0
004347.jpg,1,1,1,1,0
004348.jpg,1,1,1,1,0
004349.jpg,1,1,1,1,0
004350.jpg,1,1,1,1,0
004351.jpg,1,1,1,1,0
004352.jpg,1,1,1,1,0
004353.jpg,1,1,1,1,0
004354.jpg,1,1,1,1,0
004355.jpg,1,1,1,1,0
004356.jpg,1,1,1,1,0
004357.jpg,1,1,1,1,0
004358.jpg,1,1,1,1,0
004359.jpg,1,1,1,1,0
004360.jpg,1,1,1,1,0
004361.jpg,1,1,1,1,0
004362.jpg,1,1,1,1,0
004363.jpg,1,1,1,1,0
004364.jpg,1,1,1,1,0
004365.jpg,1,1,1,1,0
004366.jpg,1,1,1,1,0
004367.jpg,1,1,1,1,0
004368.jpg,1,1,1,1,0
004369.jpg,1,1,1,1,0
004370.jpg,1,1,1,1,0
004371.jpg,1,1,1,1,0
004372.jpg,1,1,1,1,0
004373.jpg,1,1,1,1,0
004374.jpg,1,1,1,1,0
004375.jpg,1,1,1,1,0
004376.jpg,1,1,1,1,0
004377.jpg,1,1,1,1,0
004378.jpg,1,1,1,1,0
004379.jpg,1,1,1,1,0
004380.jpg,1,1,1,1,0
004381.jpg,1,1,1,1,0
004382.jpg,1,1,1,1,0
004383.jpg,1,1,1,1,0
004384.jpg,1,1,1,1,0
004385.jpg,1,1,1,1,0
004386.jpg,1,1,1,1,0
004387.jpg,1,1,1,1,0
004388.jpg,1,1,1,1,0
004389.jpg,1,1,1,1,0
004390.jpg,1,1,1,1,0
004391.jpg,1,1,1,1,0
004392.jpg,1,1,1,1,0
004393.jpg,1,1,1,1,0
004394.jpg,1,1,1,1,0
004395.jpg,1,1,1,1,0
004396.jpg,1,1,1,1,0
004397.jpg,1,1,1,1,0
004398.jpg,1,1,1,1,0
004399.jpg,1,1,1,1,0
004400.jpg,1,1,1,1,0
004401.jpg,1,1,1,1,0
004402.jpg,1,1,1,1,0
004403.jpg,1,1,1,1,0
004404.jpg,1,1,1,1,0
004405.jpg,1,1,1,1,0
004406.jpg,1,1,1,1,0
004407.jpg,1,1,1,1,0
004408.jpg,1,1,1,1,0
004409.jpg,1,1,1,1,0
004410.jpg,1,1,1,1,0
004411.jpg,1,1,1,1,0
004412.jpg,1,1,1,1,0
004413.jpg,1,1,1,1,0
004414.jpg,1,1,1,1,0
004415.jpg,1,1,1,1,0
004416.jpg,1,1,1,1,0
004417.jpg,1,1,1,1,0
004418.jpg,1,1,1,1,0
004419.jpg,1,1,1,1,0
004420.jpg,1,1,1,1,0
004421.jpg,1,1,1,1,0
004422.jpg,1,1,1,1,0
004423.jpg,1,1,1,1,0
004424.jpg,1,1,1,1,0
004425.jpg,1,1,1,1,0
004426.jpg,1,1,1,1,0
004427.jpg,1,1,1,1,0
004428.jpg,1,1,1,1,0
004429.jpg,1,1,1,1,0
004430.jpg,1,1,1,1,0
004431.jpg,1,1,1,0,0
004432.jpg,0,1,1,0,0
004433.jpg,0,1,1,0,0
004434.jpg,0,1,1,0,0
004435.jpg,0,1,1,0,0
004436.jpg,0,1,1,0,0
004437.jpg,0,1,1,0,0
004438.jpg,0,1,1,0,0
004439.jpg,0,1,1,0,0
004440.jpg,0,1,1,0,0
004441.jpg,0,1,1,0,0
004442.jpg,0,1,1,0,0
004443.jpg,0,1,1,0,0
004444.jpg,0,1,1,0,0
004445.jpg,0,1,1,0,0
004446.jpg,0,1,1,0,0
004447.jpg,0,1,1,0,0
004448.jpg,0,1,1,0,0
004449.jpg,0,1,1,0,0
004450.jpg,0,1,1,0,0.5
004451.jpg,0,1,1,0,0.5
004452.jpg,0,1,1,0,0.5
004453.jpg,0,1,1,0,0.5
004454.jpg,0,1,1,0,0.5
004455.jpg,0,1,1,0,0.5
004456.jpg,0,1,1,0,0.5
004457.jpg,0,1,1,0,0.5
004458.jpg,0,1,1,0,0.5
004459.jpg,0,1,1,0,0.5
004460.jpg,0,1,1,0,0.5
004461.jpg,0,1,1,0,0.5
004462.jpg,0,1,1,0,1
004463.jpg,0,1,1,0,1
004464.jpg,0,1,1,0,1
004465.jpg,0,1,1,0,1
004466.jpg,0,1,1,0,1
004467.jpg,0,1,1,0,1
004468.jpg,0,1,1,0,1
004469.jpg,0,1,1,0,1
004470.jpg,0,1,1,0,1
004471.jpg,0,1,1,0,1
004472.jpg,0,1,1,0,1
004473.jpg,0,1,1,0,1
004474.jpg,0,1,1,0,1
004475.jpg,0,1,1,0,1
004476.jpg,0,1,1,0,1
004477.jpg,0,0,1,0,1
004478.jpg,0,0,1,0,1
004479.jpg,0,0,1,0,1
004480.jpg,0,0,1,0,1
004481.jpg,0,0,1,0,1
004482.jpg,0,0,1,0,1
004483.jpg,0,0,1,0,1
004484.jpg,0,0,1,0,1
004485.jpg,0,0,1,0,1
004486.jpg,0,0,1,0,1
004487.jpg,0,0,1,0,1
004488.jpg,0,0,1,0,1
004489.jpg,0,0,1,0,1
004490.jpg,0,0,1,0,1
004491.jpg,0,0,1,0,1
004492.jpg,0,0,1,0,1
004493.jpg,0,0,1,0,1
004494.jpg,0,0,1,0,1
004495.jpg,0,0,1,0,1
004496.jpg,0,0,1,0,1
004497.jpg,0,0,1,0,1
004498.jpg,0,0,1,0,1
004499.jpg,0,0,1,0,1
004500.jpg,0,0,1,0,1
004501.jpg,0,0,1,0,1
004502.jpg,0,0,1,0,1
004503.jpg,0,0,1,0,1
004504.jpg,0,0,1,0,1
004505.jpg,0,0,1,0,1
004506.jpg,0,0,1,0,1
004507.jpg,0,0,1,0,1
004508.jpg,0,0,1,0,1
004509.jpg,0,0,1,0,1
004510.jpg,0,0,1,0,1
004511.jpg,0,0,1,0,1
004512.jpg,0,0,1,0,1
004513.jpg,0,0,1,0,1
004514.jpg,0,0,1,0,1
004515.jpg,0,0,1,0,1
004516.jpg,0,0,1,0,1
004517.jpg,0,0,1,0,1
004518.jpg,0,0,1,0,1
004519.jpg,0,0,1,0,1
004520.jpg,0,0,1,0,1
004521.jpg,0,0,1,0,1
004522.jpg,0,0,1,0,1
004523.jpg,0,0,1,0,1
004524.jpg,0,0,1,0,1
004525.jpg,0,0,1,0,1
004526.jpg,0,0,1,0,1
004527.jpg,0,0,1,0,1
004528.jpg,0,0,1,0,1
004529.jpg,0,0,1,0,1
004530.jpg,0,0,1,0,1
004531.jpg,0,0,1,0,1
004532.jpg,0,0,1,0,1
004533.jpg,0,0,1,0,1
004534.jpg,0,0,1,0,1
004535.jpg,0,0,1,0,1
004536.jpg,0,0,1,0,1
004537.jpg,0,0,1,0,1
004538.jpg,0,0,1,0,1
004539.jpg,0,0,1,0,1
004540.jpg,0,0,1,0,1
004541.jpg,0,0,1,0,1
004542.jpg,0,0,1,0,1
004543.jpg,0,0,1,0,1
004544.jpg,0,0,1,0,1
004545.jpg,0,0,1,0,1
004546.jpg,0,0,1,0,1
004547.jpg,0,0,1,0,1
004548.jpg,0,0,1,0,1
004549.jpg,0,0,1,0,1
004550.jpg,0,0,1,0,1
004551.jpg,0,0,1,0,1
004552.jpg,0,0,1,0,1
004553.jpg,0,0,1,0,1
004554.jpg,0,0,1,0,1
004555.jpg,0,0,1,0,1
004556.jpg,0,0,1,0,1
004557.jpg,0,0,1,0,1
004558.jpg,0,0,1,0,1
004559.jpg,0,0,1,0,1
004560.jpg,0,0,1,0,1
004561.jpg,0,0,1,0,1
004562.jpg,0,0,1,0,1
004563.jpg,0,0,1,0,1
004564.jpg,0,0,1,0,1
004565.jpg,0,0,1,0,1
004566.jpg,0,0,1,0,1
004567.jpg,0,0,1,0,1
004568.jpg,0,0,1,0,1
004569.jpg,0,0,1,0,1
004570.jpg,0,0,1,0,1
004571.jpg,0,0,1,0,1
004572.jpg,0,0,1,0,1
004573.jpg,0,0,1,0,1
004574.jpg,0,0,1,0,1
004575.jpg,0,0,1,0,1
004576.jpg,0,0,1,0,1
004577.jpg,0,0,1,0,1
004578.jpg,0,0,1,0,1
004579.jpg,0,0,1,0,1
004580.jpg,0,0,1,0,1
004581.jpg,0,0,1,0,1
004582.jpg,0,0,1,0,1
004583.jpg,0,0,1,0,1
004584.jpg,0,0,1,0,1
004585.jpg,0,0,1,0,1
004586.jpg,0,0,1,0,1
004587.jpg,0,0,1,0,1
004588.jpg,0,0,1,0,1
004589.jpg,0,0,1,0,1
004590.jpg,0,0,1,0,1
004591.jpg,0,0,1,0,1
004592.jpg,0,0,1,0,1
004593.jpg,0,0,1,0,1
004594.jpg,0,0,1,0,1
004595.jpg,0,0,1,0,1
004596.jpg,0,0,1,0,1
004597.jpg,0,0,1,0,1
004598.jpg,0,0,1,0,1
004599.jpg,0,0,1,0,1
004600.jpg,0,0,1,0,1
004601.jpg,0,0,1,0,1
004602.jpg,0,0,1,0,1
004603.jpg,0,0,1,0,1
004604.jpg,0,0,1,0,1
004605.jpg,0,0,1,0,1
004606.jpg,0,0,1,0,1
004607.jpg,0,0,1,0,1
004608.jpg,0,0,1,0,1
004609.jpg,0,0,1,0,1
004610.jpg,0,0,1,0,1
004611.jpg,0,0,1,0,1
004612.jpg,0,0,1,0,1
004613.jpg,0,0,1,0,1
004614.jpg,0,0,1,0,1
004615.jpg,0,0,1,0,1
004616.jpg,0,0,1,0,1
004617.jpg,0,0,1,0,1
004618.jpg,0,0,1,0,1
004619.jpg,0,0,1,0,1
004620.jpg,0,0,1,0,1
004621.jpg,0,0,1,0,1
004622.jpg,0,0,1,0,1
004623.jpg,0,0,1,0,1
004624.jpg,0,0,1,0,1
004625.jpg,0,0,1,0,1
004626.jpg,0,0,1,0,1
004627.jpg,0,0,1,0,1
004628.jpg,0,0,1,0,1
004629.jpg,0,0,1,0,1
004630.jpg,0,0,1,0,1
004631.jpg,0,0,1,0,1
004632.jpg,0,0,1,0,1
004633.jpg,0,0,1,0,1
004634.jpg,0,0,1,0,1
004635.jpg,0,0,1,0,1
004636.jpg,0,0,1,0,1
004637.jpg,0,0,1,0,1
004638.jpg,0,0,1,0,1
004639.jpg,0,0,1,0,1
004640.jpg,0,0,1,0,1
004641.jpg,0,0,1,0,1
004642.jpg,0,0,1,0,1
004643.jpg,0,0,1,0,1
004644.jpg,0,0,1,0,1
004645.jpg,0,0,1,0,1
004646.jpg,0,0,1,0,1
004647.jpg,0,0,1,0,1
004648.jpg,0,0,1,0,1
004649.jpg,0,0,1,0,1
004650.jpg,0,0,1,0,1
004651.jpg,0,0,1,0,1
004652.jpg,0,0,1,0,1
004653.jpg,0,0,1,0,1
004654.jpg,0,0,1,0,1
004655.jpg,0,0,1,0,1
004656.jpg,0,0,1,0,1
004657.jpg,0,0,1,0,1
004658.jpg,0,0,1,0,1
004659.jpg,0,0,1,0,1
004660.jpg,0,0,1,0,1
004661.jpg,0,0,1,0,1
004662.jpg,0,0,1,0,1
004663.jpg,0,0,1,0,1
004664.jpg,0,0,1,0,1
004665.jpg,0,0,1,0,1
004666.jpg,0,0,1,0,1
004667.jpg,0,0,1,0,1
004668.jpg,0,0,1,0,1
004669.jpg,0,0,1,0,1
004670.jpg,0,0,1,0,1
004671.jpg,0,0,1,0,1
004672.jpg,0,0,1,0,1
004673.jpg,0,0,1,0,1
004674.jpg,0,0,1,0,1
004675.jpg,0,0,1,0,1
004676.jpg,0,0,1,0,1
004677.jpg,0,0,1,0,1
004678.jpg,0,0,1,0,1
004679.jpg,0,0,1,0,1
004680.jpg,0,0,1,0,1
004681.jpg,0,0,1,0,1
004682.jpg,0,0,1,0,1
004683.jpg,0,0,1,0,1
004684.jpg,0,0,1,0,1
004685.jpg,0,0,1,0,1
004686.jpg,0,0,1,0,1
004687.jpg,0,0,1,0,1
004688.jpg,0,0,1,0,1
004689.jpg,0,0,1,0,1
004690.jpg,0,0,1,0,1
004691.jpg,0,0,1,0,1
004692.jpg,0,0,1,0,1
004693.jpg,0,0,1,0,1
004694.jpg,0,0,1,0,1
004695.jpg,0,0,1,0,1
